id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month
34070227,"RF403/Sky Tree, Ryogoku area/Max10ppl,New&Clean",229388614,Yuko,,Edogawa Ku,35.70883,139.84245,Entire home/apt,20014,1,6,2019-06-26,3.27
34070927,Center of Shibuya! 5 mins to Shibuya cross S201,231408160,Shinji,,Shibuya Ku,35.658840000000005,139.69276000000002,Entire home/apt,10975,1,3,2019-06-24,1.41
34071982,Japanhouse  Liffte Forest,234477095,Vivian,,Edogawa Ku,35.70925,139.86573,Private room,3981,1,1,2019-06-09,1.0
34072110,Pre-Summer SALE♪ Wooden House Villa Ikebukuro VI-1,230611165,Tatsuya,,Toshima Ku,35.73672,139.7047,Entire home/apt,50035,2,5,2019-06-21,3.26
34072620,Shinjuku Imperial Garden Room601/新宿區新宿御苑#601,208138512,Elaine,,Shinjuku Ku,35.68895,139.71553,Entire home/apt,21843,2,4,2019-06-11,2.86
34072667,Pre-Summer SALE♪ Wooden House Villa Ikebukuro VI-2,230611165,Tatsuya,,Toshima Ku,35.73596,139.7038,Entire home/apt,50035,2,1,2019-05-14,0.67
34073207,Pre-Summer SALE♪ Wooden House Villa Ikebukuro VI-3,230611165,Tatsuya,,Itabashi Ku,35.73812,139.70514,Entire home/apt,50035,2,2,2019-05-14,1.3
34073718,Asakusa 7mins walk to Sensoji easy access to Ueno.,218849633,Sihou,,Taito Ku,35.71963,139.79993000000002,Private room,3981,2,2,2019-06-09,2.0
34085986,4 BD/15 ppl max/5min￫Ueno&Akihabara! Near Asakusa!,256411204,Yoko,,Taito Ku,35.72195,139.784,Private room,34970,2,0,,
34086380,上野向井402/上野站徒步5分/JR御徒町4分/成田直通/免費攜帶WiFi/全新內裝/中英日溝通,84648516,Paul,,Taito Ku,35.70775,139.7782,Entire home/apt,20014,3,1,2019-06-07,1.0
34086709,上野向井401/上野站徒步5分/JR御徒町4分/成田直通/免費攜帶WiFi/全新內裝/中英日溝通,84648516,Paul,,Taito Ku,35.70833,139.77823999999998,Entire home/apt,13020,3,2,2019-06-22,2.0
34092066,2019年4月〜 BookTeaBed201,257435439,村上,,Shinjuku Ku,35.68953,139.71231,Private room,14957,1,0,,
34092425,｢Book｣×｢Tea｣×｢Bed｣ BookTeaBed202,257435439,村上,,Shinjuku Ku,35.689859999999996,139.71161,Private room,14957,1,0,,
34092427,"406 Brand new,Free wifi, Harajuku Shibuya,Comfy",102440305,Myriam,,Shibuya Ku,35.669140000000006,139.70841000000001,Entire home/apt,19799,1,0,,
34092527,Shinjuku-Gyoen BookTeaBed301,257435439,村上,,Shinjuku Ku,35.69008,139.71284,Private room,14957,1,0,,
34093505,"Shinjukuku,3min from sta.,10beds, 4rooms+BIGdining",45702398,"Natallia, 黄 & Mayumi (May's Team)",,Shinjuku Ku,35.68987,139.68547,Entire home/apt,38952,1,2,2019-06-16,2.0
34093779,新宿御苑前駅｢2番出口｣から徒歩30秒!BookTeaBed302,257435439,村上,,Shinjuku Ku,35.68867,139.71273,Private room,14957,1,0,,
34093896,ﾏﾝｽﾘｰ 家具･家電付き 池袋徒歩5分,28196526,Aya,,Toshima Ku,35.7336,139.70385,Entire home/apt,6994,30,0,,
34094300,Long let/5mins walk to Central SHINJUKU/FreeWIFI,55848168,Masami,,Shinjuku Ku,35.6971,139.69314,Entire home/apt,12051,23,0,,
34096372,New Hotel 2019/4~ BookTeaBed401,257435439,村上,,Shinjuku Ku,35.68781,139.71284,Private room,14957,1,0,,
34096691,Concept type hotel BookTeaBed402,257435439,村上,,Shinjuku Ku,35.690059999999995,139.71182,Private room,14957,1,0,,
34096945,"Safe, Comfortable hotel BookTeaBed502",257435439,村上,,Shinjuku Ku,35.68861,139.71116,Private room,14957,1,1,2019-05-03,0.54
34097077,Bookstore where you can stay BookTeaBed501,257435439,村上,,Shinjuku Ku,35.688590000000005,139.71182,Private room,14957,1,0,,
34097655,Bright color apartment for three people,256967734,琴葉,,Shinjuku Ku,35.70002,139.69865,Entire home/apt,12051,1,0,,
34097862,Shinjuku  Kabukicho  luxury condo top floor room,256306435,Alice,,Shinjuku Ku,35.697379999999995,139.7054,Entire home/apt,13988,2,3,2019-05-17,1.58
34097912,Light color apartment for four people,256967734,琴葉,,Shinjuku Ku,35.70223,139.69996,Entire home/apt,12051,1,0,,
34097941,Shinjuku Gyoen BookTeaBed601,257435439,村上,,Shinjuku Ku,35.68778,139.71106,Private room,14957,1,2,2019-06-09,1.82
34098068,Little family apartment for three people,256967734,琴葉,,Shinjuku Ku,35.700109999999995,139.70074,Entire home/apt,12051,1,1,2019-05-17,0.71
34098124,"1 BR Modern Apartment, 2min from Harajuku Station",93791154,Kenji,,Shibuya Ku,35.67201,139.70415,Entire home/apt,24748,3,6,2019-06-24,3.33
34098194,Luxury room BookTeaBed602,257435439,村上,,Shinjuku Ku,35.68845,139.71278999999998,Private room,14957,1,0,,
34098461,泊まれる本屋 ｺﾝｾﾌﾟﾄ型ﾎﾃﾙ BookTeaBed203,257435439,村上,,Shinjuku Ku,35.6897,139.71133,Private room,14957,1,2,2019-06-09,1.28
34098612,Okubo staion-Apartment with a kitchen,256967734,琴葉,,Shinjuku Ku,35.70005,139.70208,Entire home/apt,10545,1,1,2019-05-26,0.91
34099294,In front of Shinjuku-Gyoen station BookTeaBed303,257435439,村上,,Shinjuku Ku,35.6886,139.71286,Private room,14957,1,1,2019-05-04,0.55
34099425,With stylish cafe bar BookTeaBed403,257435439,村上,,Shinjuku Ku,35.68838,139.71128000000002,Private room,14957,1,4,2019-06-02,2.18
34099641,24hours correspondence BookTeaBed503,257435439,村上,,Shinjuku Ku,35.68847,139.7132,Private room,14957,1,4,2019-06-23,2.18
34099696,Bonny‘s home✏️,130057322,Bonny,,Adachi Ku,35.745090000000005,139.80815,Private room,10007,1,0,,
34100304,Shinjuku Imperial Garden Room501/新宿區新宿御苑#501,208138512,Elaine,,Shinjuku Ku,35.68864,139.71506000000002,Entire home/apt,23887,2,7,2019-06-07,3.56
34100846,Shinjuku Imperial Garden Room401/新宿區新宿御苑#401,208138512,Elaine,,Shinjuku Ku,35.68845,139.71424,Entire home/apt,23887,2,3,2019-06-08,1.53
34100912,"3Ueno,Sky tree,trairport direct! 【Bonny's house✏️】",151835978,Zia,,Adachi Ku,35.745940000000004,139.80813,Private room,10007,1,4,2019-06-25,4.0
34102418,Shinjuku Imperial Garden Room301/新宿區新宿御苑#301,208138512,Elaine,,Shinjuku Ku,35.68722,139.7133,Entire home/apt,23887,2,7,2019-06-07,3.68
34102560,SHIBUYA Sta. 8min! WACLASS SHIBUYA 40㎡ A4 Modern,103631403,Kaori,,Shibuya Ku,35.65721,139.69556,Entire home/apt,13343,30,0,,
34102764,"패밀리룸(3)  Tokyo Disneyland  근처,전철역4분,나리따 하네다공항 편리",101837159,Kokoro House Tokyo,,Edogawa Ku,35.667640000000006,139.8595,Private room,12051,1,0,,
34102768,Shinjuku Imperial Garden Room201/新宿區新宿御苑#201,208138512,Elaine,,Shinjuku Ku,35.68909,139.71373,Entire home/apt,23887,2,6,2019-06-08,3.1
34103040,☆ULTIMATE SALE☆KABUKICHO right away!5min from sta.,139600596,Rita,,Shinjuku Ku,35.6977,139.70674,Entire home/apt,8393,1,2,2019-06-17,2.0
34105544,On Sale! Great Access! Okubo Shared Room A,257529278,Hiro,,Shinjuku Ku,35.70033,139.70501000000002,Private room,7962,1,5,2019-06-02,3.06
34105891,New! Shinjuku JP style/Wi-Fi/1st Floor,13331085,Akiko,,Shinjuku Ku,35.7041,139.692,Entire home/apt,8823,1,0,,
34107800,On Sale! Great Access! Okubo Shared Room B,257529278,Hiro,,Shinjuku Ku,35.70048,139.70633,Private room,7962,1,1,2019-06-08,1.0
34108150,On Sale! Great Access! Okubo Shared Room C,257529278,Hiro,,Shinjuku Ku,35.70171,139.70538,Private room,7532,1,4,2019-06-19,2.03
34108494,On Sale! Great Access! Okubo Shared Room D Max4pp,257529278,Hiro,,Shinjuku Ku,35.701809999999995,139.70481999999998,Private room,9577,1,1,2019-05-21,0.79
34109111,On Sale! Great Access! Okubo Shared Room E Max4pp,257529278,Hiro,,Shinjuku Ku,35.70231,139.70508,Private room,9469,1,2,2019-06-11,2.0
34109187,山手先人气车站 直达新宿 池袋 涩谷 周边美食街,152530935,長天,,Shinjuku Ku,35.71333,139.70835,Entire home/apt,9039,1,4,2019-06-10,2.03
34109350,1mins from Koenji st★6mins from Shinjuku st★2BR,257553347,Ken,,Suginami Ku,35.70665,139.65003000000002,Entire home/apt,9039,1,12,2019-06-16,6.79
34110399,立地 最高 (2)JR新宿駅歩2分(新南口)､地下鉄新宿3丁目駅歩1分(E7出口)､ Wi-Fi 付,251317450,光子,,Shinjuku Ku,35.688309999999994,139.70528000000002,Entire home/apt,12374,1,2,2019-05-20,1.5
34110955,"New! Hotel Quality, Ginza area·5min to stn#Max6",213268738,浩悦,,Chuo Ku,35.67307,139.77246,Entire home/apt,23027,2,8,2019-06-18,4.36
34111392,1mins to Koenji station★6mins from Shinjuku★2BRAPT,257553347,Ken,,Suginami Ku,35.70734,139.65049,Entire home/apt,10007,1,5,2019-06-18,3.19
34112620,"New! Hotel Quality, Ginza area·5min to stn#Max5",213268738,浩悦,,Chuo Ku,35.673390000000005,139.77445,Entire home/apt,18507,2,7,2019-06-20,3.56
34115048,Best location in Tokyo! Luxurious stay!!,203409376,Sakura,,Chuo Ku,35.66337,139.7708,Entire home/apt,17754,1,4,2019-06-17,2.14
34123729,Ikebukuro / Wifi / 5mims Max 5ppl,40436140,石澤,,Toshima Ku,35.72506,139.71066000000002,Entire home/apt,12267,2,3,2019-06-14,2.81
34124784,In a min to Station/Best Location Ueno/Max9ppl_K16,90411373,Kei,,Taito Ku,35.70366,139.77567,Entire home/apt,32280,2,2,2019-06-11,1.87
34124984,Thousands of Restaurants and Shops on Doorstep,32559975,Tsukasa,,Musashino Shi,35.70367,139.58314,Entire home/apt,12051,4,1,2019-06-20,1.0
34126815,"New! Hotel Quality, Ginza area·5min to stn#Max4",213268738,浩悦,,Chuo Ku,35.672,139.77401,Entire home/apt,13988,2,6,2019-06-04,4.09
34126887,Great Family-Apartment! Direct to AKIHABARA!205,190765258,Mikayo,,Koto Ku,35.69975,139.82593,Entire home/apt,23027,2,2,2019-06-12,1.58
34127467,"New! Hotel Quality, Ginza area·5min to stn#Max4",213268738,浩悦,,Chuo Ku,35.67351,139.77398,Entire home/apt,13988,2,7,2019-06-26,3.82
34127780,"JR上野站步行5分,直通成田机场,新建大樓302",121008572,Yoko,,Taito Ku,35.70923,139.77993999999998,Entire home/apt,8823,1,9,2019-06-21,4.91
34128047,"JR Ueno station walk 5 mins,directly narita 203",121008572,Yoko,,Taito Ku,35.70888,139.77782,Entire home/apt,14957,1,5,2019-06-10,2.78
34129114,94/ 2 mins from station/Yamanote line/Asakusa line,161791953,Jun,,Shinagawa Ku,35.62827,139.72784,Entire home/apt,8608,2,2,2019-06-20,2.0
34131428,Shinjuku Ikebukuro directly   independent villa,228327679,Xiaowei,,Kita Ku,35.78653,139.69461,Entire home/apt,23780,1,1,2019-05-26,0.91
34131770,HOME IN CENTRAL TOKYO! CLOSE TO SHIBUYA & SHINJUKU,255944040,Plays,,Shibuya Ku,35.68114,139.67998,Entire home/apt,14957,1,2,2019-05-24,1.3
34143477,NEW★2BR/2Bath Parkside Apts. - JR 8min to Shinjuku,93981980,Takumi,,Toshima Ku,35.73251,139.73201,Entire home/apt,24963,3,2,2019-06-07,1.54
34153996,晴空塔周邊合法民宿､地鐵站步行5分鐘､直达浅草,71920606,Ying,,Sumida Ku,35.72165,139.81712,Entire home/apt,15817,1,0,,
34155128,3 mins JR station/Projector/ Comfortable 4ppl/_T19,57988982,Takuma,,Toshima Ku,35.73834,139.74715,Entire home/apt,12912,1,3,2019-06-21,2.73
34155633,"Uhome Kanda Hostel (for men), 4mn from station",73463626,Hara,,Chiyoda Ku,35.693690000000004,139.77458000000001,Shared room,5272,1,0,,
34155791,"New! Hotel Quality, Ginza area·5min to stn#Max3",213268738,浩悦,,Chuo Ku,35.67153,139.77245,Entire home/apt,13988,2,4,2019-06-21,2.22
34156660,"new open(新房推荐2卧室)直达新宿1分钟,方便到六本木､筑地､浅草､银座等各大景点的独户别墅",77254281,Polo,,Shibuya Ku,35.6854,139.68227,Private room,16033,1,1,2019-05-04,0.55
34158534,FF156★高田馬場駅5分!便利で閑静なｴﾘｱ/最大10名の広々ﾙｰﾑ,257492869,Ken,,Shinjuku Ku,35.70939,139.70311,Entire home/apt,40028,2,2,2019-06-17,2.0
34159380,FF158 人気の浅草ｴﾘｱ/最大11名/広々ﾓﾀﾞﾝﾙｰﾑ201,257492869,Ken,,Taito Ku,35.72051,139.79405,Entire home/apt,40028,2,1,2019-06-10,1.0
34160068,FF159 人気の浅草ｴﾘｱ/最大11名/広々ﾓﾀﾞﾝﾙｰﾑ 301,257492869,Ken,,Taito Ku,35.7191,139.7924,Entire home/apt,40028,2,0,,
34160102,▼Opening Sale▼5min ShinOkubo Sta/New room/Shops!,230910892,Risa & Kei,,Shinjuku Ku,35.70179,139.70372,Entire home/apt,13020,2,4,2019-06-02,2.14
34160431,Roppongi Azabu ♪ Gorgeous Sea  House♪3min to Sta,257922324,楽々,,Minato Ku,35.65289,139.73692,Entire home/apt,20014,1,5,2019-06-27,3.75
34160854,FF287 大久保･新宿ｴﾘｱ/最大12名/3階建の和風ﾙｰﾑ,257492869,Ken,,Shinjuku Ku,35.70173,139.68822,Entire home/apt,30021,2,0,,
34161373,"JR Ueno station walk 5 mins,directly narita 202",121008572,Yoko,,Taito Ku,35.70881,139.77788,Entire home/apt,8823,1,13,2019-06-25,7.09
34163897,"2 connecting Studio on the same floor, 4PAX 50sqm",212729499,MetroResidences,,Toshima Ku,35.7346,139.7239,Entire home/apt,14957,6,3,2019-06-14,2.37
34164027,Galicia Otsuka 1BR BIZ Room 102 @Ikebukuro,212729499,MetroResidences,,Toshima Ku,35.73534,139.72409,Entire home/apt,10007,6,3,2019-06-24,3.0
34164127,"JR Ueno station walk 5 mins,directly narita 301",121008572,Yoko,,Taito Ku,35.70919,139.77881000000002,Entire home/apt,8823,1,3,2019-06-25,3.0
34165460,YUMEJI Room-C,71782973,Masami,,Taito Ku,35.72745,139.79333,Private room,5057,2,5,2019-06-19,3.75
34165533,YUMEJI Room-B,71782973,Masami,,Taito Ku,35.72814,139.79136,Private room,5057,2,8,2019-06-23,6.15
34165739,隠れ家の暮らし!!,247242728,Noriyuki,,Arakawa Ku,35.72959,139.79588999999999,Shared room,5810,1,6,2019-06-24,4.09
34167682,✩Cozy room + Home Wi-Fi✩Close to Shinjuku✩#1C,231090035,Tsuyoshi,,Shibuya Ku,35.683640000000004,139.69593999999998,Entire home/apt,12051,2,0,,
34167921,Newly Open Mixed Dormitory in Kichijoji!,254852999,The Micro Museum Hostel Kichijoji,,Musashino Shi,35.70267,139.57994,Shared room,5810,1,0,,
34169089,OPENING CAMPAIGN! Mixed Dormitory in Kichijoji!,254852999,The Micro Museum Hostel Kichijoji,,Musashino Shi,35.70142,139.58125,Shared room,5488,1,0,,
34170070,1min Sta nr Ginza Asakusa Easy access TV+WiFi skyt,222160638,松平,,Shinjuku Ku,35.70397,139.70084,Entire home/apt,21951,1,5,2019-06-09,4.05
34171178,新設一室貸切.日暮里40分.新宿25分.西武新宿線花小金井駅徒歩2分.成田150分.Wi-Fi有.,136428063,桜花小道SAKURA Komichi,,Kodaira Shi,35.725429999999996,139.51122,Entire home/apt,5165,4,1,2019-06-11,1.0
34171939,Komagome colorbee apartment/4min from sta/2bedroom,63598456,Spring,,Toshima Ku,35.738279999999996,139.74804,Entire home/apt,20982,1,6,2019-06-19,4.19
34172507,New Great Access Okubo&Kabukicho Large Room Max8pp,257529278,Hiro,,Shinjuku Ku,35.69867,139.7038,Entire home/apt,24963,1,3,2019-05-27,1.48
34173330,New Great Access Shinjuku Cozy Room301 Max4pp,257529278,Hiro,,Shinjuku Ku,35.691359999999996,139.71116,Entire home/apt,10007,1,5,2019-06-16,2.78
34173778,New Sale Access Shinjuku Cozy Room303 Max4pp,257529278,Hiro,,Shinjuku Ku,35.69137,139.71239,Entire home/apt,10007,1,2,2019-06-16,2.0
34180679,WholeHouse 4bdrm JRstn 6mins Shinjuku UENO Asakusa,188293122,風間の桜(Kazama&Sakura),,Kita Ku,35.7409,139.76432,Entire home/apt,23995,1,7,2019-06-19,4.29
34181239,design capsule hotel - standard pod  (female only),209813314,Hotel Zen,,Chuo Ku,35.68658,139.78233999999998,Private room,10007,1,11,2019-06-27,8.46
34183578,JR Komagome st 4min walk /BigBalcony 2LDK for 6PP,63598456,Spring,,Toshima Ku,35.73923,139.74161,Entire home/apt,24963,1,2,2019-06-03,1.5
34183661,"Shinjuku, relax, Reiwa salon house",254176602,荒井,,Shinjuku Ku,35.6908,139.70748,Entire home/apt,8500,1,0,,
34186074,"Charming Studio Great for 5 Pax, Roppongi Near!",218179056,Mary,,Minato Ku,35.65384,139.73417,Entire home/apt,9469,3,0,,
34186619,Sky tree is nearby✤ Well traffic!,258117572,武次,,Sumida Ku,35.71257,139.80838,Entire home/apt,20014,1,1,2019-06-11,1.0
34186793,KO101)Asakusa Station 7-minute walk / Free Wi-Fi,258117470,Koma,,Sumida Ku,35.70731,139.79848,Entire home/apt,10007,1,1,2019-05-31,1.0
34187213,Today's Bright Flat in the Heart of Tokyo! 4 Pax,218179056,Mary,,Minato Ku,35.65404,139.73651,Entire home/apt,9792,2,0,,
34187792,F1. COOL Flat  Studio type #Shinjuku Sta 5 min,15263315,Anna,,Shibuya Ku,35.67695,139.68035,Entire home/apt,11406,2,3,2019-06-10,1.58
34188233,Last Minute Funky Studio in the Heart of Tokyo!,218179056,Mary,,Minato Ku,35.654270000000004,139.73538,Entire home/apt,13020,2,2,2019-06-14,1.71
34188449,【ROOM IN CYBER】4min Ikebukuro Sta|2LDK|WIFI|802,70793004,Takiwo,,Toshima Ku,35.73863,139.72363,Entire home/apt,17969,1,6,2019-06-21,3.46
34188843,F2. COOL Flat  Studio type #Shinjuku Sta 5 min,15263315,Anna,,Shibuya Ku,35.677040000000005,139.67899,Entire home/apt,10545,2,4,2019-06-10,2.93
34188954,"东新宿站出口1分 1栋楼的4楼
给您舒适温暖的家
welcome to shinjuku",93768416,Mona,,Shinjuku Ku,35.70301,139.70721,Entire home/apt,10007,1,2,2019-06-25,2.0
34189692,IKEBUKURO North Apt. 3 Min Station/FreeWi-Fi/#201,10424827,Kei,,Toshima Ku,35.73975,139.71922,Entire home/apt,6026,2,6,2019-06-09,4.0
34190805,IKEBUKURO North Apt. 3 Min Station/FreeWi-Fi/#202,10424827,Kei,,Toshima Ku,35.7408,139.71923999999999,Entire home/apt,6026,2,7,2019-06-19,5.12
34191065,IKEBUKURO North Apt. 3 Min Station/FreeWi-Fi/#110,10424827,Kei,,Toshima Ku,35.74045,139.71927,Entire home/apt,6026,2,3,2019-06-24,2.14
34192218,Room 301､  Clear Sky Tower ､Shallow Cao Temple 6 分,194809734,Shaoxing,,Koto Ku,35.70395,139.82118,Entire home/apt,7747,1,1,2019-05-28,1.0
34192985,"New building,9 min Otsuka station, 5 ppl,free WIFI",237362968,ｸﾎﾞﾀ,,Toshima Ku,35.737120000000004,139.72511,Entire home/apt,13988,1,2,2019-06-17,1.82
34208379,"Uhome Kanda Hostel (for men), 4mn from station",73463626,Hara,,Chiyoda Ku,35.693220000000004,139.77434,Shared room,5272,1,0,,
34208515,C5-【IRIYA&UENO】Brand New! for 3/4min sta/WIFI,49323022,Maison-PHILIPPE,,Taito Ku,35.723279999999995,139.78412,Entire home/apt,12912,1,3,2019-06-21,2.43
34208529,B2【TOKYO SHITAMACHI WALKERS】UENO/ASAKUSA EASY WALK,49323022,Maison-PHILIPPE,,Taito Ku,35.72319,139.78302,Entire home/apt,12912,1,6,2019-06-20,4.74
34208532,C3【IRIYA&UENO】Brand New! for 3/4min sta/WIFI,49323022,Maison-PHILIPPE,,Taito Ku,35.72279,139.78447,Entire home/apt,12912,1,2,2019-05-26,1.67
34208535,A3【TOKYO IRIYA&UENO】SHITAMACHI EXPLORING/HOME WIFI,49323022,Maison-PHILIPPE,,Taito Ku,35.72129,139.78287,Entire home/apt,12912,1,14,2019-06-25,7.78
34208539,"Uhome Kanda Hostel (for men), 4mn from station",73463626,Hara,,Chiyoda Ku,35.69287,139.77295,Shared room,5272,1,2,2019-06-05,1.67
34208542,"Uhome Kanda Hostel (for men), 4mn from station",73463626,Hara,,Chiyoda Ku,35.69341,139.77309,Shared room,5272,1,0,,
34208546,"Uhome Kanda Hostel (for men), 4mn from station",73463626,Hara,,Chiyoda Ku,35.69388,139.77256,Shared room,5272,1,0,,
34208550,"Uhome Kanda Hostel (for men), 4mn from station",73463626,Hara,,Chiyoda Ku,35.694790000000005,139.77315,Shared room,5272,1,0,,
34208605,C2【IRIYA&UENO】Brand New! for 3/4min sta/WIFI,49323022,Maison-PHILIPPE,,Taito Ku,35.72207,139.7832,Entire home/apt,12912,1,11,2019-06-23,6.23
34208606,B4【IRIYA&UENO】Brand New! for 3/4min sta/WIFI,49323022,Maison-PHILIPPE,,Taito Ku,35.72185,139.78416,Entire home/apt,12912,1,0,,
34208618,B3【TOKYO SHITAMACHI WALKERS】UENO/ASAKUSA EASY WALK,49323022,Maison-PHILIPPE,,Taito Ku,35.72272,139.78292,Entire home/apt,12912,1,5,2019-06-23,3.66
34208641,C4【IRIYA&UENO】Brand New! for 3/4min sta/WIFI,49323022,Maison-PHILIPPE,,Taito Ku,35.723279999999995,139.78368,Entire home/apt,12912,1,6,2019-06-23,4.39
34208651,B1【IRIYA&UENO】Brand New! for 3/4min sta/WIFI,49323022,Maison-PHILIPPE,,Taito Ku,35.72335,139.78276,Entire home/apt,13020,1,7,2019-06-21,5.12
34208653,A5-【IRIYA&UENO】Brand New! for 3/4min sta/WIFI,49323022,Maison-PHILIPPE,,Taito Ku,35.72161,139.78313,Entire home/apt,12912,1,6,2019-06-18,3.4
34208658,A1+【TOKYO SHITAMACHI】IRIYA /2 DBL BED for 4 /WIFI,49323022,Maison-PHILIPPE,,Taito Ku,35.72271,139.78248,Entire home/apt,12912,1,4,2019-06-22,2.18
34208667,A4【IRIYA&UENO】Brand New! for 3/4min sta/WIFI,49323022,Maison-PHILIPPE,,Taito Ku,35.72358,139.78405,Entire home/apt,12912,1,2,2019-06-17,2.0
34210973,"New!! Luxury Apartment Ikebukuro, 7min to Shinjuku",199874031,Chie,,Toshima Ku,35.725,139.71066000000002,Entire home/apt,7962,30,0,,
34211041,KO102)Asakusa Station 7-minute walk / Free Wi-Fi,258117470,Koma,,Sumida Ku,35.70626,139.80196999999998,Entire home/apt,10007,1,0,,
34211165,KO201)Asakusa Station 7-minute walk / Free Wi-Fi,258117470,Koma,,Sumida Ku,35.70568,139.80078999999998,Entire home/apt,10007,1,2,2019-06-09,1.43
34211284,KO202)Asakusa Station 7-minute walk / Free Wi-Fi,258117470,Koma,,Sumida Ku,35.70558,139.80212,Entire home/apt,10007,1,0,,
34211372,KO301)Asakusa Station 7-minute walk / Free Wi-Fi,258117470,Koma,,Sumida Ku,35.707240000000006,139.80231,Entire home/apt,10007,1,5,2019-06-25,3.95
34211431,KO302)Asakusa Station 7-minute walk / Free Wi-Fi,258117470,Koma,,Sumida Ku,35.70621,139.80053999999998,Entire home/apt,10007,1,0,,
34211486,KO401)Asakusa Station 7-minute walk / Free Wi-Fi,258117470,Koma,,Sumida Ku,35.707640000000005,139.80133,Entire home/apt,10007,1,2,2019-05-26,1.76
34211536,KO402)Asakusa Station 7-minute walk / Free Wi-Fi,258117470,Koma,,Sumida Ku,35.70595,139.80198000000001,Entire home/apt,10007,1,1,2019-05-21,0.79
34211583,KO403)Asakusa Station 7-minute walk / Free Wi-Fi,258117470,Koma,,Sumida Ku,35.70707,139.80074,Entire home/apt,10007,1,0,,
34212735,◆◆Monthly rental◆◆Cool Penthouse Ikebukuro!!,199874031,Chie,,Toshima Ku,35.72679,139.70976000000002,Entire home/apt,9792,30,0,,
34213128,◆Monthly rental◆Modern Penthouse Ikebukuro!!,199874031,Chie,,Toshima Ku,35.724920000000004,139.71058,Entire home/apt,9792,30,0,,
